what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1426844917803
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426844918068
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426844918146
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1426844919971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426844921235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426844921531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426844923622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426844924995
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1426844925010
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426844929331
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426844930767
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426844930767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426844932093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426844933434
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426844933450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426844935852
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426844937178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426844937194
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1426844943761
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426844943793
